MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_binned,MSZoning_binned,LotFrontage_binned,LotArea_binned,Street_binned,LotShape_binned,LandContour_binned,Utilities_binned,LotConfig_binned,LandSlope_binned,Neighborhood_binned,Condition1_binned,Condition2_binned,BldgType_binned,HouseStyle_binned,OverallQual_binned,OverallCond_binned,YearBuilt_binned,YearRemodAdd_binned,RoofStyle_binned,RoofMatl_binned,Exterior1st_binned,Exterior2nd_binned,MasVnrType_binned,MasVnrArea_binned,ExterQual_binned,ExterCond_binned,Foundation_binned,BsmtQual_binned,BsmtCond_binned,BsmtExposure_binned,BsmtFinType1_binned,BsmtFinSF1_binned,BsmtFinType2_binned,BsmtFinSF2_binned,BsmtUnfSF_binned,TotalBsmtSF_binned,Heating_binned,HeatingQC_binned,CentralAir_binned,1stFlrSF_binned,2ndFlrSF_binned,LowQualFinSF_binned,GrLivArea_binned,BsmtFullBath_binned,BsmtHalfBath_binned,FullBath_binned,HalfBath_binned,BedroomAbvGr_binned,KitchenAbvGr_binned,KitchenQual_binned,TotRmsAbvGrd_binned,Functional_binned,Fireplaces_binned,FireplaceQu_binned,GarageType_binned,GarageYrBlt_binned,GarageFinish_binned,GarageCars_binned,GarageArea_binned,GarageQual_binned,GarageCond_binned,PavedDrive_binned,WoodDeckSF_binned,OpenPorchSF_binned,EnclosedPorch_binned,3SsnPorch_binned,ScreenPorch_binned,PoolArea_binned,PoolQC_binned,Fence_binned,MiscFeature_binned,MiscVal_binned,MoSold_binned,YrSold_binned,SaleType_binned,SaleCondition_binned,SalePrice_binned,DateSold
0.580219067732768,-0.04660109875760823,0.24035941513315534,-0.3061242880624797,0.06225924620677574,0.5600331626251291,0.2735833011965713,-0.02652896521579331,0.47291798906757104,-0.2558167189368294,,-0.03696394140523153,-0.03225489777245955,-0.5305026066286643,0.7064035432733481,0.5023117416240379,-0.8971248559520699,0.7230210708480094,0.6305630619360995,-0.676321001103655,-0.1344425237545859,0.5556607710050576,0.560544628886635,-0.29468496288177115,0.8172871071675287,-1.5049688528489238,0.3105736478594618,0.6073708757778478,-0.8368775274140223,0.2817181041245553,0.487912210315151,-0.7152737286100801,0.4972435297296568,0.2956882288715944,0.0,-3.7025841868191947,-0.9124032712298462,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,-1.817546123269999,0.7784986394957525,0.0,0.4214625181922468,0.7517527484424599,0.0,0.5820706496303759,0.8009182080292274,0.21779543214278882,0.0,-0.5265640559888728,0.7371797262873517,0.22791423826338528,-3.25541397414525,-0.07808843697143639,-1.4641967745901894,0.7044207045882572,0.09848283300425953,0.2829622255718935,0.3524129499835538,0.27429432163291484,0.2587799502981809,0.2544443402922466,-1.601942592628704,0.4652882617291555,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,-0.7908686164966601,0.12995530888333917,0.27297476737517956,0.18938182244282178,0.5069217822703099,1.3862943611198906,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.6094379124341003,0.0,0.0,1.0986122886681096,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.3862943611198906,0.1387774889497577--0.7908686164966601-01
-0.9812570732043275,-0.04660109875760823,0.5549429102578413,0.09983125589249527,0.06225924620677574,0.5600331626251291,0.2735833011965713,-0.02652896521579331,-0.9897114666667813,-0.2558167189368294,1.0832624925435392,,-0.03225489777245955,-0.5305026066286643,-0.7840724138800473,-0.08080164555824516,6.529212834369277e-16,0.13564163540627078,-0.5613770271409478,-0.676321001103655,-0.1344425237545859,-0.7097872535745248,-1.0819307736865347,-0.29468496288177115,-1.0390693910190212,0.5088946220949233,0.3105736478594618,-0.7966475005778059,-0.8368775274140223,0.2817181041245553,,,0.8273613868111167,0.2956882288715944,0.0,-1.0247651667074398,0.46632248868206916,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,0.29761692695953007,-1.5979208514699337,0.0,-0.6589782887958153,-1.7346880947968513,0.0,0.5820706496303759,-1.4338920589543453,0.21779543214278882,0.0,0.585355227025816,-0.3348065729680044,0.22791423826338528,0.4874815379050129,0.9702096841842659,-1.4641967745901894,-0.11330320888113135,0.09848283300425953,0.2829622255718935,-0.019503699333285923,0.27429432163291484,0.2587799502981809,0.2544443402922466,1.104954728570412,-1.7452493724565203,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,0.8110572715237666,-0.953054882254587,0.27297476737517956,0.18938182244282178,0.17758141650781625,0.6931471805599453,0.6931471805599453,1.6094379124341003,1.0986122886681096,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,0.0,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,-0.6144386220786668-0.8110572715237666-01
0.580219067732768,-0.04660109875760823,0.3116914412175899,0.4910147772993434,0.06225924620677574,,0.2735833011965713,-0.02652896521579331,0.47291798906757104,-0.2558167189368294,,-0.03696394140523153,-0.03225489777245955,-0.5305026066286643,0.7064035432733481,0.5023117416240379,-0.8971248559520699,0.6895624739435199,0.6044332099888521,-0.676321001103655,-0.1344425237545859,0.5556607710050576,0.560544628886635,-0.29468496288177115,0.6590339115321453,-1.5049688528489238,0.3105736478594618,0.6073708757778478,-0.8368775274140223,0.2817181041245553,-0.28736112166000044,-0.7152737286100801,0.11692435942990337,0.2956882288715944,0.0,-0.31059766269646305,-0.5283987371511071,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,-1.0523991027893733,0.7911644691863022,0.0,0.5276751327673233,0.7517527484424599,0.0,0.5820706496303759,0.8009182080292274,0.21779543214278882,0.0,-0.5265640559888728,-0.3348065729680044,0.22791423826338528,0.4874815379050129,0.9702096841842659,-1.4641967745901894,0.6621652183542784,0.09848283300425953,0.2829622255718935,0.5444907164055461,0.27429432163291484,0.2587799502981809,0.2544443402922466,-1.601942592628704,0.14049297414846207,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,1.7722128043360224,0.12995530888333917,0.27297476737517956,0.18938182244282178,0.6517923362501923,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,0.0,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,1.0986122886681096,0.0,0.6931471805599453,1.6094379124341003,0.1387774889497577-1.7722128043360224-01
0.7269434793214513,-0.04660109875760823,0.10884932682518667,0.0852180353202168,0.06225924620677574,,0.2735833011965713,-0.02652896521579331,,-0.2558167189368294,,-0.03696394140523153,-0.03225489777245955,-0.5305026066286643,0.7064035432733481,0.5023117416240379,-0.8971248559520699,,-1.2740308434679368,-0.676321001103655,-0.1344425237545859,0.7207274663961019,0.8401439868045808,-0.29468496288177115,-1.0390693910190212,0.5088946220949233,0.3105736478594618,,0.6920317660207546,,0.487912210315151,,-0.7222251399279418,0.2956882288715944,0.0,-0.0026108849624163475,-2.227261654918654,-0.1313007804747862,0.2354483968297511,0.23413299776322583,-0.7578176796465675,0.6685772442405992,0.0,0.43173077711242785,0.7517527484424599,0.0,,-1.4338920589543453,0.21779543214278882,0.0,-0.5265640559888728,0.33843787340642356,0.22791423826338528,0.4874815379050129,-2.687143516282898,0.8333762805525831,0.5952329684424525,0.6642118836961152,0.9883023309336278,0.6389179087024907,0.27429432163291484,0.2587799502981809,0.2544443402922466,-1.601942592628704,-0.011936556032824392,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,-0.7908686164966601,,0.27297476737517956,,-0.7375167289806877,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681096,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681096,0.0,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,-1.3676547331070914--0.7908686164966601-01
0.580219067732768,-0.04660109875760823,0.624445863633845,0.9551182042522061,0.06225924620677574,,0.2735833011965713,-0.02652896521579331,-0.9897114666667813,-0.2558167189368294,0.37652731874924356,-0.03696394140523153,-0.03225489777245955,-0.5305026066286643,0.7064035432733481,0.8682332759120955,-0.8971248559520699,0.6724037865359525,0.5500314482717461,-0.676321001103655,-0.1344425237545859,0.5556607710050576,0.560544628886635,-0.29468496288177115,1.325882412365749,-1.5049688528489238,0.3105736478594618,0.6073708757778478,-0.8368775274140223,0.2817181041245553,,-0.7152737286100801,0.42107792725064735,0.2956882288715944,0.0,-0.13618269063043592,0.2235045835774941,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,0.005365461119574999,0.9702567693695773,0.0,0.9635147868098664,0.7517527484424599,0.0,0.5820706496303759,0.8009182080292274,0.9778128743526433,0.0,-0.5265640559888728,1.0214831439858725,0.22791423826338528,0.4874815379050129,0.9702096841842659,-1.4641967745901894,0.6403484755222486,0.09848283300425953,0.9883023309336278,1.053761799698416,0.27429432163291484,0.2587799502981809,0.2544443402922466,0.7015419679022878,0.7547504034137852,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,-1.1112537941007452,0.12995530888333917,0.27297476737517956,0.18938182244282178,0.8655017517269669,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.0,0.0,1.0986122886681096,1.0986122886681096,0.0,0.0,1.0986122886681096,1.3862943611198906,0.6931471805599453,0.0,0.0,1.0986122886681096,1.0986122886681096,0.0,1.6094379124341003,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.6094379124341003,0.0,0.0,0.0,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.6094379124341003,0.1387774889497577--1.1112537941007452-01
0.4082024980006099,-0.04660109875760823,0.6410921968591143,0.9370696894624033,0.06225924620677574,,0.2735833011965713,-0.02652896521579331,0.47291798906757104,-0.2558167189368294,-0.23339163566741844,-0.03696394140523153,-0.03225489777245955,-0.5305026066286643,,-1.649134683935402,-0.8971248559520699,0.5432659247658671,0.39947381214260874,-0.676321001103655,-0.1344425237545859,0.5556607710050576,0.560544628886635,-0.29468496288177115,-1.0390693910190212,0.5088946220949233,0.3105736478594618,1.7900717998627016,-0.8368775274140223,0.2817181041245553,0.487912210315151,-0.7152737286100801,0.5339491834239704,0.2956882288715944,0.0,,-1.490246205323541,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,,0.4133404647040643,0.0,-0.2982525179643514,0.7517527484424599,0.0,,0.8009182080292274,,0.0,0.585355227025816,-3.568492415036669,0.22791423826338528,-3.25541397414525,-0.07808843697143639,-1.4641967745901894,0.47264521654050273,0.6642118836961152,0.2829622255718935,0.07797604160959204,0.27429432163291484,0.2587799502981809,0.2544443402922466,-0.5452380496027525,-0.13706286911932525,0.0,0.0,0.0,0.0,0.061381761214790574,,1.8230540445339167,0.0,1.4518276267319374,0.6376310879485859,0.27297476737517956,0.18938182244282178,-0.6347631061455128,1.0986122886681096,0.6931471805599453,1.6094379124341003,1.6094379124341003,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681096,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.8919935999781822-1.4518276267319374-01
-0.9812570732043275,-0.04660109875760823,0.46066625885323204,0.23123438459106554,0.06225924620677574,0.5600331626251291,0.2735833011965713,-0.02652896521579331,0.47291798906757104,-0.2558167189368294,0.8982380676561629,-0.03696394140523153,-0.03225489777245955,-0.5305026066286643,-0.7840724138800473,0.8682332759120955,-0.8971248559520699,0.7393397189113725,0.6808595605108934,-0.676321001103655,-0.1344425237545859,0.5556607710050576,0.560544628886635,1.3968577437677718,0.7732840837490299,-1.5049688528489238,0.3105736478594618,0.6073708757778478,,0.2817181041245553,,-0.7152737286100801,1.1668070026651418,0.2956882288715944,0.0,-0.8182821669003182,1.0436477882426534,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,0.9580868553676707,-1.5979208514699337,0.0,0.3975885707297083,0.7517527484424599,0.0,0.5820706496303759,-1.4338920589543453,0.21779543214278882,0.0,-0.5265640559888728,0.33843787340642356,0.22791423826338528,0.4874815379050129,-2.687143516282898,-1.4641967745901894,0.724897205841661,0.09848283300425953,0.2829622255718935,0.622889068018699,0.27429432163291484,0.2587799502981809,0.2544443402922466,0.9603167212446472,0.4051303697246361,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,-1.4316389717048308,-0.953054882254587,0.27297476737517956,0.18938182244282178,1.211838055245383,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,1.0986122886681096,0.0,0.0,0.0,1.0986122886681096,1.3862943611198906,0.0,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.0,0.0,1.6094379124341003,0.0,0.0,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681096,0.0,1.0986122886681096,0.0,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681096,1.6094379124341003,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,-0.6144386220786668--1.4316389717048308-01
0.580219067732768,-0.04660109875760823,,0.30431290658217963,0.06225924620677574,,0.2735833011965713,-0.02652896521579331,,-0.2558167189368294,0.2553182385057406,1.1839580815622872,-0.03225489777245955,-0.5305026066286643,0.7064035432733481,0.5023117416240379,0.5391958097446448,0.042640581980420554,-0.8555191248343093,-0.676321001103655,-0.1344425237545859,,,1.3968577437677718,0.9907489637148446,0.5088946220949233,0.3105736478594618,-0.7966475005778059,-0.8368775274140223,0.2817181041245553,-0.28736112166000044,,0.6961040534956333,,0.0,-1.6645488054993853,0.13000332991050786,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,-0.11144412876382183,0.9069126070217852,0.0,0.8663351526891561,0.7517527484424599,0.0,0.5820706496303759,0.8009182080292274,0.21779543214278882,0.0,0.585355227025816,0.33843787340642356,0.22791423826338528,1.1687153237903587,0.9702096841842659,-1.4641967745901894,-0.2648159825537187,0.09848283300425953,0.2829622255718935,0.09638147391463282,0.27429432163291484,0.2587799502981809,0.2544443402922466,0.8851815184842036,1.0967465275626607e-16,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,1.8230540445339167,0.0,1.131442449127852,0.6376310879485859,0.27297476737517956,0.18938182244282178,0.41443621652401363,1.3862943611198906,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,1.3862943611198906,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,1.0986122886681096,1.0986122886681096,0.0,1.6094379124341003,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,1.3862943611198906,0.0,0.6931471805599453,1.3862943611198906,0.8919935999781822-1.131442449127852-01
0.4082024980006099,0.9310788532520653,-0.1828259679107912,,0.06225924620677574,0.5600331626251291,0.2735833011965713,-0.02652896521579331,0.47291798906757104,-0.2558167189368294,0.5821604914813979,,-0.03225489777245955,-0.5305026066286643,,0.5023117416240379,-0.8971248559520699,,,-0.676321001103655,-0.1344425237545859,,0.8401439868045808,-0.29468496288177115,-1.0390693910190212,0.5088946220949233,0.3105736478594618,,0.6920317660207546,0.2817181041245553,0.487912210315151,0.818125163496578,,0.2956882288715944,0.0,0.705568430873144,-0.38046520330762,-0.1313007804747862,0.2354483968297511,0.23413299776322583,-0.43600712475435477,0.6638235006701517,0.0,0.5116366919761868,-1.7346880947968513,0.0,0.5820706496303759,-1.4338920589543453,,0.0,0.585355227025816,0.7371797262873517,,1.1687153237903587,0.9702096841842659,0.8333762805525831,,0.6642118836961152,0.2829622255718935,0.02063547958314911,,0.2587799502981809,0.2544443402922466,0.05112325893972414,-1.7452493724565203,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,-1.752024149308916,0.12995530888333917,0.27297476737517956,,-1.1906004131305332,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,0.0,1.6094379124341003,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,1.0986122886681096,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681096,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681096,0.0,0.0,0.6931471805599453,0.1387774889497577--1.752024149308916-01
-2.380313421775168,-0.04660109875760823,-0.2211820555607843,-0.901210781212945,0.06225924620677574,0.5600331626251291,0.2735833011965713,-0.02652896521579331,,-0.2558167189368294,,,,0.3528563159224326,,-1.649134683935402,0.5391958097446448,,,-0.676321001103655,-0.1344425237545859,-0.7097872535745248,-1.0819307736865347,-0.29468496288177115,-1.0390693910190212,0.5088946220949233,0.3105736478594618,,0.6920317660207546,0.2817181041245553,0.487912210315151,-0.7152737286100801,0.68662999358016,0.2956882288715944,0.0,,-0.22552151122486777,-0.1313007804747862,-2.1598507814981582,0.23413299776322583,-0.214385414950919,-1.5979208514699337,0.0,-2.2865018273569246,0.7517527484424599,0.0,,-1.4338920589543453,,0.0,0.585355227025816,-3.568492415036669,0.22791423826338528,1.1687153237903587,0.9702096841842659,-1.4641967745901894,,0.09848283300425953,,,,0.2587799502981809,0.2544443402922466,-1.601942592628704,-1.3183492561290622,0.0,0.0,0.0,0.0,0.061381761214790574,0.37668652087380244,-0.2057645716272221,0.0,-0.47048343889257466,0.12995530888333917,0.27297476737517956,0.18938182244282178,-2.315461443392798,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681096,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,1.3862943611198906,0.0,0.0,0.0,1.0986122886681096,0.6931471805599453,0.0,0.0,1.0986122886681096,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681096,0.0,0.6931471805599453,0.0,0.1387774889497577--0.47048343889257466-01
