PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,SalePrice
-4.158924743212303,-2.7529548678765767,-2.0417480803728116,-0.5053209724241345,-0.7090060828038809,0.03857411825773807,0.039331309568533875,-0.57797347255233,-0.4802777764552249,-1.5913525830251944,-0.43543172458025675
1.0770131809389045,4.029126450654005,1.6550014939875186,2.0532844156794243,-1.5791170214875156,-1.3151804531320483,1.2127952487265392,-1.784643949609468,0.13451531974870987,-0.3146455397029448,0.13393763263956418
-7.061257657538053,0.02678824455788406,3.302614611934465,-1.6626073389490326,2.882392921182202,-0.13916231879543753,0.99977503154518,-1.1924198972263451,-1.3093792484762081,0.20212302832471024,-1.4706487377072044
-3.8365431356314614,1.5178788865978095,-3.607102101079834,0.5050575479511563,2.3162005590278567,-2.3920880068024304,-0.40194553813443457,-1.706070107874779,2.414051374989839,-0.5395825575777387,0.08217678198321685
-5.016924839954709,1.735146120197502,-1.3598732224373953,-2.4594122457719205,-0.561577357327823,1.5537654627232889,1.1032759909377552,-1.8888597740402935,2.3509396953141497,-0.6745595883971288,-0.7459968285183413
-3.0833059163697825,-2.9950716685174905,-1.8259493619496179,1.91681373592916,-0.7268915948083687,-3.9464971175449555,-2.048090939925626,1.0608481774596377,-0.8430508824109171,2.157106301686377,-0.35088900184155614
3.6373121082018924,3.669755610901552,2.932073651663305,1.740852419293186,1.0087619867666613,-1.5582868259675922,0.4945577077223263,-1.5010498612063756,-2.403785777536947,0.5721023451100365,0.06492316509776773
-6.073492413807339,-0.2156950684575018,-0.14795799670907714,0.30033826147428316,2.8264088671840715,-2.380507680657727,-0.6294311023213116,-0.34883605224700176,1.9879899970318813,-2.1954427822863485,-0.771877253846515
1.3663269971047567,-1.4294677314220918,-3.1231888049363046,-1.5038000634047863,-2.018178369487669,0.317910273873852,1.2188794129704241,0.06659653981364094,-0.5476884364807904,-0.1854755130451863,0.0908035904259414
5.056821528850512,-1.4350511575968206,2.476943386947919,-2.1199134192444036,-2.749662816796919,3.43066598359516,0.12123281279889622,0.6037469728384223,-1.9521115866742158,0.8537951482049047,0.9448576262556732
-3.7094452813368313,0.22913034748927866,0.6994774435555785,1.8995427617715552,0.6478253906716636,-1.894135251565182,-2.6122259800333945,0.2420402841582399,-1.4964994132896745,-0.24556380516780738,-0.7114895947474428
-1.2046386789349557,-1.0145404446282225,-3.3129263202206465,0.6870490712094421,-0.34753985364713696,-3.4212033226499563,-1.3821774312733524,0.13643339969996604,-2.4577147794345056,1.044704657569801,-0.17749015214279243
1.0375836120735096,-1.4437582883603746,-2.955325477178151,-1.7165373886206994,-3.243343849326221,0.3352766328865842,-0.9864762500247701,3.242867162117105,-0.05237165399787229,-1.8401224914551049,-0.22838832195486714
0.7574688916673837,3.0194869692923256,-3.8553263567561515,1.1684284256390416,-1.037091361380797,1.5451313708564545,-0.272151548255076,-2.5888259422763045,-0.8485275289749703,-0.5548211324828216,0.5997852885466904
-1.3491591714438005,-0.06350391089018516,-0.584356614554739,-2.464206542267214,-4.0205383683593645,2.7729442962914503,-1.2193233914228598,-1.270501447873394,-3.185479877938668,-0.9740385324583347,-0.5216998090075026
3.292712330901709,5.098530012242845,2.107478829463999,1.3069238518171806,-1.2197049145412748,-0.6601876579844493,1.8410106663149601,0.618525599696295,1.1963212420275602,-1.2987402063980882,0.5135172041194449
0.5730531078419068,-0.41744265100211003,-3.047705560641774,-3.4397796105457834,-0.3474806709082787,-1.043766521936511,1.36689593801456,2.4311147793244103,1.9367251065500237,1.7860740846315606,0.8068286911720798
-4.816467902312869,-2.4042847750353964,-0.38476099482346016,1.3766835804890354,0.16446680046279583,0.19571101548606548,-1.6409365027363771,-3.520719535369853,1.2825792837072654,1.5457881035628873,-0.7805040622892395
-1.4087987185227042,1.229905007358808,-2.5064073633830275,3.4572769992996206,0.8177442247894146,0.11769329449646003,0.43416999194612044,-2.188617140336368,-3.0969203161494154,0.6141472748685031,-0.18525427974124437
2.7010088206579717,-3.5792384272400284,-3.7622461636889435,-0.17508227678858782,0.2336959052743841,-1.2383398335430857,0.020977759964940366,2.7061319868571334,1.7765243990413795,-0.7655094928663673,0.23745933395225882
-7.906558216628785,1.1142276401323665,2.7013675810804543,-2.853041230632322,0.9946255171494289,-1.3882633585022854,-0.290903468591224,1.0509363550613937,-0.19902106630203933,-0.22582941204785315,-1.2722321435245394
-0.3523530886230104,3.0631398814310016,-2.930150759141297,0.9169705935487162,-0.6508061222730575,1.7852650741796288,-1.413321614542467,1.293563601372469,-1.4208150787391636,-3.026357939438123,0.5135172041194449
-5.372497398731714,2.76102339173883,-0.7219343082655519,-3.5517620289029646,-1.0561287991923864,0.7676641654572937,3.0328218426628846,-0.055870760932006824,1.0692846005750432,-0.31823648811136346,-0.3664172570384603
3.7721315358211664,3.8361962555953903,3.1593911046892935,1.4815781556215453,-0.2502800910736187,-0.7312945970293457,1.0893285940308681,-1.034869576585661,-0.48085765052448437,-0.5054885359703082,0.1494658878364686
2.4288331054769,-3.7466367501028315,2.027357225893572,0.7268424281354678,-0.4759005363945177,-1.2729063185235032,-2.8902794503058264,0.3491753294686708,1.5657696957537186,-1.5635227017640079,0.25298758914916325
1.157713579509465,0.5548396317599503,6.346112960388599,4.071030821483164,-2.0641462124115213,4.499529558828121,-2.229204117518063,-1.1389606526564442,2.3645943445824935,1.1125825905004045,-0.09553547193690887
3.8840341267848193,-3.0012110745051648,-3.909597794466802,-1.9174762320601675,1.1550247797179014,1.5770692915711388,1.4064447580394845,1.2630409317420226,-0.8052392389268016,0.2980968612306486,2.842755483655077
