MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.7864297369994558,-0.04553193984304201,0.27170613862337734,-0.26370489892262927,0.06423820868685405,0.7507305581546224,0.31466686797408466,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,-1.2062145255902506,-0.03628911521718984,-0.0317402566305317,-0.4116907927487656,1.026689235678118,0.6525370971911449,-0.5922597118659118,1.060649183645463,0.878668088005865,-0.49151573153140315,-0.12579687665411426,0.7430923892347834,0.7516262268007275,-0.2552338204976857,1.2643485624447575,-0.7779757908541625,0.36420746440576196,0.8355990312427264,-0.5669393655510576,0.3254050411056176,0.628911842038096,-0.5109417757552299,0.6441828773800992,0.34405105518944035,0.0,-0.9753402812598325,-0.5984419893518371,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,-0.8375761696270588,1.1781995465778834,0.0,0.5241890805824692,1.1207138388417661,0.0,0.789740522110843,1.2275853765130371,0.24333269569643026,0.0,-0.409369138168244,1.0900327303055037,0.25597760599266794,-0.961435147493453,-0.07511737089201857,-0.7687363262458888,1.0226746193425849,0.1034954605299167,0.3270550321254485,0.4224958220741393,0.31560195537793045,0.2953487323618351,0.28974476252886233,-0.798495303994491,0.5924731718004558,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,-0.7908686164966601,0.1387774889497577,0.31386709209107705,0.2085022977007817,0.6601729476457623
-0.625160398258972,-0.04553193984304201,0.7418415406510456,0.1049844427291872,0.06423820868685405,0.7507305581546224,0.31466686797408466,-0.026180163474687157,-0.6283160812481041,-0.22571613264140358,1.9543022345753829,-1.1880740764584392,-0.0317402566305317,-0.4116907927487656,-0.5434570116229142,-0.07762336919771833,6.529212834369279e-16,0.14527139532693645,-0.42957696521937416,-0.49151573153140315,-0.12579687665411426,-0.5082511958664662,-0.6610595238803517,-0.2552338204976857,-0.6462162368406092,0.6634514358553265,0.36420746440576196,-0.549162132905265,-0.5669393655510576,0.3254050411056176,-1.1284303385851011,-1.3995361683730208,1.2872755355358645,0.34405105518944035,0.0,-0.6411192673447276,0.5941210024450768,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,0.34664582534944327,-0.7976832724690862,0.0,-0.48262032284810613,-0.823544770991928,0.0,0.789740522110843,-0.7616206719986545,0.24333269569643026,0.0,0.7956287282140883,-0.2845235345418251,0.25597760599266794,0.6282104656917447,1.6384976525821595,-0.7687363262458888,-0.10712011004428686,0.1034954605299167,0.3270550321254485,-0.019314732699696517,0.31560195537793045,0.2953487323618351,0.28974476252886233,2.0190877872925257,-0.8253985572532672,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,0.8110572715237666,-0.6144386220786668,0.31386709209107705,0.2085022977007817,0.19432529173863605
0.7864297369994558,-0.04553193984304201,0.3657332190289111,0.6339734981426629,0.06423820868685405,-1.3789325537088792,0.31466686797408466,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,-1.2062145255902506,-0.03628911521718984,-0.0317402566305317,-0.4116907927487656,1.026689235678118,0.6525370971911449,-0.5922597118659118,0.992843421547787,0.8302145675160445,-0.49151573153140315,-0.12579687665411426,0.7430923892347834,0.7516262268007275,-0.2552338204976857,0.9329240564462755,-0.7779757908541625,0.36420746440576196,0.8355990312427264,-0.5669393655510576,0.3254050411056176,-0.24975924827350265,-0.5109417757552299,0.12403440387175958,0.34405105518944035,0.0,-0.26699126669349055,-0.41045176404394945,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,-0.6509007812563787,1.205963707969644,0.0,0.6949871043787273,1.1207138388417661,0.0,0.789740522110843,1.2275853765130371,0.24333269569643026,0.0,-0.409369138168244,-0.2845235345418251,0.25597760599266794,0.6282104656917447,1.6384976525821595,-0.7687363262458888,0.9389861208694805,0.1034954605299167,0.3270550321254485,0.7237302912381183,0.31560195537793045,0.2953487323618351,0.28974476252886233,-0.798495303994491,0.15084099389847658,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,1.7722128043360224,0.1387774889497577,0.31386709209107705,0.2085022977007817,0.9189772009274996
1.0687477640511414,-0.04553193984304201,0.11499433794748783,0.0889544713530212,0.06423820868685405,-1.3789325537088792,0.31466686797408466,-0.026180163474687157,-1.8613019396113195,-0.22571613264140358,-1.039871538213112,-0.03628911521718984,-0.0317402566305317,-0.4116907927487656,1.026689235678118,0.6525370971911449,-0.5922597118659118,-1.9228043486519444,-0.7202980881582978,-0.49151573153140315,-0.12579687665411426,1.0559282855100955,1.316700527073159,-0.2552338204976857,-0.6462162368406092,0.6634514358553265,0.36420746440576196,-1.9339232970532565,0.9977704146087608,-2.8348479079910684,0.628911842038096,-1.3995361683730208,-0.5143296317975661,0.34405105518944035,0.0,-0.0026074795666164675,-0.8921767163954122,-0.12304603591114581,0.2654760769948238,0.2638125652751773,-0.5313118605814116,0.9514588952118377,0.0,0.5399204775110718,1.1207138388417661,0.0,-1.0260408358133004,-0.7616206719986545,0.24333269569643026,0.0,-0.409369138168244,0.40275459788183937,0.25597760599266794,0.6282104656917447,-0.9319248826291081,1.301074713530963,0.8134533731598315,0.9429586403836845,1.686669522818384,0.8944298237643735,0.31560195537793045,0.2953487323618351,0.28974476252886233,-0.798495303994491,-0.011865597960147455,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,-0.7908686164966601,-1.3676547331070914,0.31386709209107705,-3.4262840263964276,-0.5216998090075026
0.7864297369994558,-0.04553193984304201,0.8672109811917575,1.5989777749878522,0.06423820868685405,-1.3789325537088792,0.31466686797408466,-0.026180163474687157,-0.6283160812481041,-0.22571613264140358,0.4572153481811354,-0.03628911521718984,-0.0317402566305317,-0.4116907927487656,1.026689235678118,1.3826975635800083,-0.5922597118659118,0.9589405404989566,0.7333075265364032,-0.49151573153140315,-0.12579687665411426,0.7430923892347834,0.7516262268007275,-0.2552338204976857,2.765506619026117,-0.7779757908541625,0.36420746440576196,0.8355990312427264,-0.5669393655510576,0.3254050411056176,-2.0071014288966995,-0.5109417757552299,0.5236030039758932,0.34405105518944035,0.0,-0.1273168131170288,0.2504513718040946,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,0.005379880984293724,1.6386218896579148,0.0,1.6208921807479169,1.1207138388417661,0.0,0.789740522110843,1.2275853765130371,1.6586351094409726,0.0,-0.409369138168244,1.7773108627291683,0.25597760599266794,0.6282104656917447,1.6384976525821595,-0.7687363262458888,0.897141871632936,0.1034954605299167,1.686669522818384,1.8684212740612385,0.31560195537793045,0.2953487323618351,0.28974476252886233,1.016860244754191,1.1270805450502202,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,-1.1112537941007452,0.1387774889497577,0.31386709209107705,0.2085022977007817,1.376198048391901
0.5041117099477703,-0.04553193984304201,0.8985533413269351,1.5524908579969712,0.06423820868685405,-1.3789325537088792,0.31466686797408466,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,-0.20815660132741903,-0.03628911521718984,-0.0317402566305317,-0.4116907927487656,-1.590221176490269,-0.8077838355865816,-0.5922597118659118,0.7216203731571211,0.4910399240872795,-0.49151573153140315,-0.12579687665411426,0.7430923892347834,0.7516262268007275,-0.2552338204976857,-0.6462162368406092,0.6634514358553265,0.36420746440576196,4.989882523686701,-0.5669393655510576,0.3254050411056176,0.628911842038096,-0.5109417757552299,0.705654969703812,0.34405105518944035,0.0,-1.1898403349665418,-0.7746828255779822,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,-1.0125843462245716,0.5118596731756265,0.0,-0.2578860810109239,1.1207138388417661,0.0,-1.0260408358133004,1.2275853765130371,-2.5872721317926555,0.0,0.7956287282140883,-0.9718016669654895,0.25597760599266794,-0.961435147493453,-0.07511737089201857,-0.7687363262458888,0.6042321269770781,0.9429586403836845,0.3270550321254485,0.08109675702162997,0.31560195537793045,0.2953487323618351,0.28974476252886233,-0.4202962313385155,-0.12808459214487888,0.0,0.0,0.0,0.0,0.06330476523203979,-1.3900578789307416,5.19073639281256,0.0,1.4518276267319374,0.8919935999781822,0.31386709209107705,0.2085022977007817,-0.46993895835115523
-0.625160398258972,-0.04553193984304201,0.585129739975156,0.26015456565047335,0.06423820868685405,0.7507305581546224,0.31466686797408466,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,1.455273272443967,-0.03628911521718984,-0.0317402566305317,-0.4116907927487656,-0.5434570116229142,1.3826975635800083,-0.5922597118659118,1.0945520646942932,0.9755751289855062,-0.49151573153140315,-0.12579687665411426,0.7430923892347834,0.7516262268007275,3.04247748858746,1.1668707665628508,-0.7779757908541625,0.36420746440576196,0.8355990312427264,-2.131649145710876,0.3254050411056176,-2.0071014288966995,-0.5109417757552299,2.211721231634777,0.34405105518944035,0.0,-0.5588111072014554,1.8395562451098344,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,1.6067046968515344,-0.7976832724690862,0.0,0.48823160188852016,1.1207138388417661,0.0,0.789740522110843,-0.7616206719986545,0.24333269569643026,0.0,-0.409369138168244,0.40275459788183937,0.25597760599266794,0.6282104656917447,-0.9319248826291081,-0.7687363262458888,1.0645188685791294,0.1034954605299167,0.3270550321254485,0.8643063768479752,0.31560195537793045,0.2953487323618351,0.28974476252886233,1.6125237841873525,0.49949797645267063,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,-1.4316389717048308,-0.6144386220786668,0.31386709209107705,0.2085022977007817,2.359654210862502
0.7864297369994558,-0.04553193984304201,-1.7655472701631865,0.3556931950524225,0.06423820868685405,-1.3789325537088792,0.31466686797408466,-0.026180163474687157,-1.8613019396113195,-0.22571613264140358,0.29087236080399653,2.267280807265309,-0.0317402566305317,-0.4116907927487656,1.026689235678118,0.6525370971911449,0.7146274209291175,0.04356275218043768,-0.574937526688836,-0.49151573153140315,-0.12579687665411426,-1.133922988417091,-1.2261338241527833,3.04247748858746,1.6932508643251458,0.6634514358553265,0.36420746440576196,-0.549162132905265,-0.5669393655510576,0.3254050411056176,-0.24975924827350265,-1.3995361683730208,1.0059224975927172,-3.8210778053129086,0.0,-0.8107239609732884,0.13883217552753596,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,-0.10545863086079775,1.476664281539311,0.0,1.3781791995637607,1.1207138388417661,0.0,0.789740522110843,1.2275853765130371,0.24333269569643026,0.0,0.7956287282140883,0.40275459788183937,0.25597760599266794,2.217856078876942,1.6384976525821595,-0.7687363262458888,-0.23265285775393585,0.1034954605299167,0.3270550321254485,0.10117905496589517,0.31560195537793045,0.2953487323618351,0.28974476252886233,1.4234242478593648,1.0967465275626607e-16,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,5.19073639281256,0.0,1.131442449127852,0.8919935999781822,0.31386709209107705,0.2085022977007817,0.5135172041194449
0.5041117099477703,1.5372450166055525,-0.1670869032691134,-1.010701565051962,0.06423820868685405,0.7507305581546224,0.31466686797408466,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,0.7899013229354124,-2.3398590376996884,-0.0317402566305317,-0.4116907927487656,-1.590221176490269,0.6525370971911449,-0.5922597118659118,-1.3803582518705977,-1.689368497954772,-0.49151573153140315,-0.12579687665411426,-2.072430677243028,1.316700527073159,-0.2552338204976857,-0.6462162368406092,0.6634514358553265,0.36420746440576196,-1.9339232970532565,0.9977704146087608,0.3254050411056176,0.628911842038096,1.2662470094803522,-1.0250208603330266,0.34405105518944035,0.0,1.0249974288887813,-0.31645665139000523,-0.12304603591114581,0.2654760769948238,0.2638125652751773,-0.3533868810406073,0.9422041747479174,0.0,0.6680189953582656,-0.823544770991928,0.0,0.789740522110843,-0.7616206719986545,-1.1719697180481128,0.0,0.7956287282140883,1.0900327303055037,-3.82847381203242,2.217856078876942,1.6384976525821595,1.301074713530963,-1.9901113256890526,0.9429586403836845,0.3270550321254485,0.02084986318883387,-4.136367656716547,0.2953487323618351,0.28974476252886233,0.052452609481453735,-0.8253985572532672,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,-1.752024149308916,0.1387774889497577,0.31386709209107705,-3.4262840263964276,-0.6959613395505386
-0.9074784253106576,-0.04553193984304201,-0.1984292634042914,-0.5939223092716477,0.06423820868685405,0.7507305581546224,0.31466686797408466,-0.026180163474687157,-1.8613019396113195,-0.22571613264140358,-1.5389005003445277,-2.3398590376996884,-7.755202703393903,0.423126648102898,-1.0668390940565915,-0.8077838355865816,0.7146274209291175,-1.1091352034799242,-1.689368497954772,-0.49151573153140315,-0.12579687665411426,-0.5082511958664662,-0.6610595238803517,-0.2552338204976857,-0.6462162368406092,0.6634514358553265,0.36420746440576196,-1.9339232970532565,0.9977704146087608,0.3254050411056176,0.628911842038096,-0.5109417757552299,0.9870080076469595,0.34405105518944035,0.0,-1.000282147969915,-0.20190010784301093,-0.12304603591114581,-0.8846576690361637,0.2638125652751773,-0.19296271915955393,-0.7976832724690862,0.0,-0.8983786702468926,1.1207138388417661,0.0,-1.0260408358133004,-0.7616206719986545,-1.1719697180481128,0.0,0.7956287282140883,-0.9718016669654895,0.25597760599266794,2.217856078876942,1.6384976525821595,-0.7687363262458888,-1.6553573317966501,0.1034954605299167,-1.0325594585674867,-1.2995612266466074,-3.0233752536929277,0.2953487323618351,0.28974476252886233,-0.798495303994491,-0.7324233619054821,0.0,0.0,0.0,0.0,0.06330476523203979,0.4574473584282778,-0.18597530176448,0.0,-0.47048343889257466,0.1387774889497577,0.31386709209107705,0.2085022977007817,-0.9012793804873833
